Data;Evaporacao;Insolocao totalh;Precipitação Taotalmm;Temperatura MaximaC;Temperatura MediaC;Temperatura minimaC;Umidade do relativa do ar;Velocidade media vento;NivelJusEclusa;NivelStaIzabel;NivelStaVitoria;NivelMonEclusa
12/7/1983;1,9;9;0;12,6;6,36;0;85,25;0,833333;1,33;1,69;1,47;1,36
13/7/1983;1,7;0,3;0;16,4;12,4;4;94,5;4,8;1,43;1,45;1,61;1,44
14/7/1983;1,6;3,1;43,2;23;16,8;12;91;2,366667;1,40;1,58;1,76;1,42
15/7/1983;1,2;0;36;17;11,76;9,8;95,75;3,666667;1,46;1,95;1,47;1,5
16/7/1983;1,3;6,4;5,4;14,5;10,78;7,6;84,5;3,633333;1,52;2,16;1,53;1,61
17/7/1983;1,9;6;0;15,4;11,8;9,4;84,25;3,033333;1,75;2,10;1,62;1,83
18/7/1983;1,8;4,4;0;15,5;11,58;9,4;92,25;2,233333;1,73;2,09;1,74;1,8
19/7/1983;1,5;3,9;0,6;14,4;10,96;9,5;76,25;2,066667;1,64;2,10;1,75;1,69
20/7/1983;1,7;6,7;0;13,4;8,04;3;82;1,033333;1,62;2,07;1,86;1,67
21/7/1983;11,4;8,2;0;18,4;10,76;4,6;84,75;0,933333;1,63;2,05;1,88;1,66
22/7/1983;1,6;8,8;0;15,6;10,16;5,4;84,75;0,866667;1,58;2,08;1,91;1,62
23/7/1983;1,8;2,8;0;15,2;10,52;5,2;89,5;1,533333;1,60;2,07;1,91;1,64
24/7/1983;1,2;0;3,2;13,8;11,44;8,2;83,25;3,266667;1,62;2,08;1,79;1,65
25/7/1983;2;8;0,6;14,6;11,12;9,6;82;3,066667;1,56;2,12;1,69;1,61
26/7/1983;2,5;0;0;14,2;12,08;7,6;82,25;3,866667;1,57;1,99;1,66;1,62
27/7/1983;3,3;0;4,6;15,4;14,28;12,2;97,5;4,1;1,63;1,69;1,99;1,65
28/7/1983;0,7;1,8;11,6;15,4;12,8;10,2;83,75;2,233333;1,44;1,99;1,73;1,49
29/7/1983;1,3;0;0;14,4;11,2;9,4;90,5;2,166667;1,46;2,08;1,70;1,51
30/7/1983;1;0;4,7;13;10,4;8;84,5;2,8;1,45;2,17;1,69;1,5
31/7/1983;1,9;0,6;0,4;13,4;10,6;8,4;79,5;3,333333;1,43;2,11;1,76;1,48
1/8/1983;2,1;0;2;13,4;10,92;10;84,25;3,6;1,46;2,10;1,67;1,5
2/8/1983;1,5;0;0,2;null;null;null;81;2,533333;1,38;2,06;1,72;1,44
3/8/1983;2,6;8,9;0;null;null;null;82,75;2,2;1,44;1,98;1,85;1,48
4/8/1983;2,9;7,5;0;null;null;null;81,75;1,966667;1,47;1,92;1,88;1,5
5/8/1983;2,1;9,8;0;null;null;null;78,75;3,3;1,43;1,83;1,98;1,46
6/8/1983;3,4;8,9;0;null;null;null;82,5;1,7;1,44;1,89;1,95;1,46
7/8/1983;3,2;8,3;0;null;null;null;79,5;3,566667;1,41;2,05;1,75;1,46
8/8/1983;3,8;0;3,6;null;null;null;96,25;2,866667;1,44;2,02;1,72;1,47
9/8/1983;0,2;3,4;17,8;null;null;null;83,25;3,466667;1,43;1,94;1,83;1,47
10/8/1983;2,9;6,7;0;null;null;null;85,5;6,433333;1,51;1,53;2,06;1,54
11/8/1983;2,4;1,8;0,4;null;null;null;85,5;1,966667;1,49;1,66;1,99;1,52
12/8/1983;1,9;0;1,4;null;null;null;97,25;3,966667;1,42;1,83;2,05;1,46
13/8/1983;0,7;3,4;18,2;null;null;null;85;4,533333;1,21;2,28;1,67;1,29
14/8/1983;1,6;8,1;0;null;null;null;86,75;2,766667;1,38;2,04;1,60;1,43
15/8/1983;2,4;0;0;null;null;null;82,25;4,233333;1,38;2,32;1,71;1,45
16/8/1983;2,9;5;0;null;null;null;74;3,033333;1,32;2,25;1,63;1,39
17/8/1983;2,4;0;0;null;null;null;96,5;3;1,43;2,21;1,89;1,49
18/8/1983;1,1;9,8;1,8;null;null;null;68,5;2,733333;1,29;2,29;1,92;1,36
19/8/1983;3,5;9,8;0;null;null;null;69,25;2,2;1,33;2,37;1,94;1,4
20/8/1983;3,5;4,8;0;null;null;null;77,25;2,733333;1,30;2,40;1,99;1,38
21/8/1983;2,6;8,3;0;null;null;null;76,75;3,6;1,41;2,22;2,12;1,47
22/8/1983;4,6;6,6;0;null;null;null;79,75;5,633333;1,46;2,00;2,23;1,51
23/8/1983;4;7,2;0;null;null;null;83;3;1,45;2,17;2,20;1,52
24/8/1983;2,4;0,8;2,6;null;null;null;83,75;2,733333;1,42;2,15;2,25;1,46
25/8/1983;2,4;0,6;2,6;null;null;null;83,75;1,333333;1,39;2,20;2,18;1,45
26/8/1983;1,6;0;2,8;null;null;null;94,75;3,3;1,39;2,18;2,20;1,45
27/8/1983;1,2;0,4;35;null;null;null;81,75;4,133333;1,43;2,07;2,32;1,48
28/8/1983;3,2;2,5;0;null;null;null;88;2,3;1,39;2,23;2,23;1,43
29/8/1983;2,1;3,4;0;null;null;null;69;2,2;1,36;2,30;2,20;1,43
30/8/1983;6,2;0,6;1;null;null;null;83;4,3;1,31;2,41;2,19;1,38
31/8/1983;2,2;1;1,2;null;null;null;86;4,533333;1,22;2,41;2,21;1,31
1/9/1983;2,3;3,4;5,6;null;null;null;78,75;5,233333;1,10;2,59;2,05;1,2
2/9/1983;2,5;10,2;2,4;null;null;null;72;2,833333;1,20;2,39;2,11;1,29
3/9/1983;2,7;9,4;0;null;null;null;80,25;2,066667;1,25;2,35;2,35;1,32
4/9/1983;2,8;8,4;0;null;null;null;86;4,366667;1,27;2,31;2,39;1,35
5/9/1983;3,4;7,9;0;null;null;null;86,75;2,633333;1,28;2,37;2,40;1,35
6/9/1983;1,8;5;0;null;null;null;81,75;2,166667;1,14;2,48;2,30;1,23
7/9/1983;3,7;5,6;2;null;null;null;60,75;5,066667;1,10;2,60;2,15;1,2
8/9/1983;6,2;10,1;0;null;null;null;67,75;2,466667;1,13;2,60;2,06;1,22
9/9/1983;4,2;9,6;0;null;null;null;71;1,433333;1,19;2,42;2,24;1,26
10/9/1983;3,6;9,1;0;null;null;null;67,5;3,466667;1,13;2,48;2,26;1,23
11/9/1983;5;2,3;0;null;null;null;77,5;1,933333;1,20;2,45;2,30;1,27
12/9/1983;2,3;6,6;0;null;null;null;82,25;2,066667;1,16;2,42;2,36;1,26
13/9/1983;2,7;7,4;0;null;null;null;82,75;3;1,11;2,37;2,37;1,19
14/9/1983;3,2;6,7;0;null;null;null;87,25;2,533333;1,11;2,36;2,31;1,19
15/9/1983;2,3;0,6;0;null;null;null;88;2,166667;1,13;2,37;2,27;1,21
16/9/1983;1,7;6,3;0;null;null;null;80,75;2,566667;1,04;2,40;2,25;1,14
17/9/1983;2,4;5,5;0;null;null;null;82;3,933333;1,06;2,26;2,30;1,14
18/9/1983;4,4;2,9;0;null;null;null;81,25;4,2;1,03;2,49;2,17;1,13
19/9/1983;4,7;10;0;null;null;null;63,75;4,966667;0,93;2,57;2,02;1,03
20/9/1983;5,5;10;0;null;null;null;59,75;2,333333;1,00;2,32;2,20;1,09
21/9/1983;4;9,9;0;null;null;null;67;4,133333;0,99;2,16;2,31;1,11
22/9/1983;5,5;6,7;0;null;null;null;77,5;4,5;1,08;2,14;2,33;1,2
23/9/1983;4;1,8;0,2;null;null;null;90,25;2,7;0,98;2,26;2,23;1,14
24/9/1983;1,4;7,6;2,8;null;null;null;88;4,866667;0,91;2,15;2,22;1,09
25/9/1983;2,9;0,1;0,4;null;null;null;93,75;7,433333;1,00;1,94;2,35;1,11
26/9/1983;1,7;6,7;0,4;null;null;null;82,75;7,9;1,23;1,77;2,54;1,27
27/9/1983;5,7;0;0;null;null;null;80,75;6,133333;1,02;1,98;2,34;1,09
28/9/1983;2,8;0;1;null;null;null;90,25;3,633333;0,98;2,19;2,21;1,05
29/9/1983;1,2;0,1;45,2;null;null;null;79,75;5,633333;0,88;2,54;2,00;0,98
30/9/1983;2,6;8,6;0;null;null;null;67,25;3,633333;0,98;2,32;2,27;1,09
1/10/1983;4,9;3,1;0;null;null;null;78,75;1,666667;0,90;2,38;2,30;1,02
2/10/1983;2,2;10,3;0;null;null;null;77;2,7;0,93;2,38;2,35;1,05
3/10/1983;2,9;10;0;null;null;null;84,75;3,633333;0,93;2,43;2,43;1,04
4/10/1983;3,3;9,4;0;null;null;null;83,5;1,633333;1,01;2,49;2,49;1,11
5/10/1983;2,6;4,2;0;null;null;null;92;2,733333;0,97;2,56;2,54;1,08
6/10/1983;2,1;9,2;0;null;null;null;79,5;5,4;1,01;2,44;2,80;1,11
7/10/1983;5,4;8,8;0;null;null;null;69,5;2,466667;0,95;2,57;2,71;1,06
8/10/1983;5,4;0;0;null;null;null;78,75;2,733333;1,02;2,60;2,65;1,12
9/10/1983;2,8;4,7;25,8;null;null;null;80,75;4,8;1,00;2,81;2,54;1,11
10/10/1983;3,5;1,5;0;null;null;null;75,75;2,966667;1,13;2,75;2,47;1,23
11/10/1983;2,5;10,5;0;null;null;null;73,5;5,866667;1,16;2,66;2,62;1,27
12/10/1983;5;1;0;null;null;null;77,5;6,433333;1,19;2,53;2,74;1,28
13/10/1983;3,8;9,6;0;null;null;null;79,5;4,8;1,19;2,54;2,74;1,28
14/10/1983;3;2,5;17,2;null;null;null;89,5;2,566667;1,07;2,69;2,70;1,17
15/10/1983;1,6;1,8;5,8;null;null;null;89,25;3,6;1,05;2,75;2,70;1,17
16/10/1983;1,3;0;0;null;null;null;96,75;3,433333;1,12;2,62;2,64;1,22
17/10/1983;0,9;7,4;12,8;null;null;null;73;4,966667;1,13;3,09;1,46;1,26
18/10/1983;4,9;10,2;0;null;null;null;81,25;2,733333;1,21;2,87;1,70;1,33
19/10/1983;2,5;11,2;0;null;null;null;76,75;5,133333;1,17;2,80;1,88;1,3
20/10/1983;3,7;1,1;0;null;null;null;82;3,566667;1,18;2,86;1,85;1,3
21/10/1983;3,7;7,8;0;null;null;null;80,5;2,966667;1,20;2,87;1,87;1,32
22/10/1983;3,2;7,9;0;null;null;null;71,5;5,866667;1,15;3,06;1,66;1,28
23/10/1983;6,9;10,6;0,6;null;null;null;58;5,833333;1,16;3,22;1,58;1,29
24/10/1983;6;11,7;0;null;null;null;79;3,866667;1,22;2,91;1,81;1,34
25/10/1983;5,1;9,8;0;null;null;null;64;7,966667;1,29;2,57;2,07;1,39
26/10/1983;9,8;9,2;0;null;null;null;71,75;8,033333;1,37;2,47;2,12;1,44
27/10/1983;7,8;8,7;0;null;null;null;73,75;6,6;1,37;2,62;2,00;1,44
28/10/1983;7;10;0;null;null;null;74,5;5,833333;1,21;2,68;2,02;1,31
29/10/1983;5,7;3,2;0;null;null;null;82,25;1,933333;1,08;2,83;1,92;1,2
30/10/1983;2,8;2,9;0;null;null;null;81,75;2,633333;1,04;2,86;1,75;1,16
31/10/1983;3,7;2,7;0;null;null;null;80;4,666667;1,11;2,89;1,65;1,23
1/11/1983;3,5;0,5;0;null;null;null;73;5,533333;1,11;2,84;1,72;1,22
2/11/1983;4,8;0;1;null;null;null;93;6,5;1,16;2,74;1,80;1,26
3/11/1983;2;3,3;16,2;null;null;null;87,5;5,633333;1,13;2,72;1,83;1,25
4/11/1983;3,3;4,2;0,2;null;null;null;87,5;2,166667;1,05;2,81;1,73;1,17
5/11/1983;1,8;7,4;0;null;null;null;86;2,166667;1,06;2,80;1,77;1,17
6/11/1983;3,3;4,7;0,2;null;null;null;82;4,133333;1,11;2,84;1,77;1,23
7/11/1983;3,4;5,5;0;null;null;null;83,5;5,366667;1,19;2,75;1,81;1,28
8/11/1983;4,2;8,7;13,4;null;null;null;81,5;3,933333;1,13;2,85;1,72;1,24
9/11/1983;3,1;11,1;0;null;null;null;78;4,8;1,18;2,75;1,75;1,28
10/11/1983;4,6;6,9;0;null;null;null;80,5;4,3;1,21;2,75;1,84;1,31
11/11/1983;3,2;0;12,2;null;null;null;86;1,433333;1,18;2,81;1,77;1,29
12/11/1983;2,6;9,6;0;null;null;null;76,5;4,966667;1,11;2,74;1,77;1,22
13/11/1983;4,2;0,1;5,6;null;null;null;90,5;6,066667;1,17;2,73;1,77;1,36
14/11/1983;2,8;2,8;18;null;null;null;92,5;5,933333;1,36;2,83;1,73;1,45
15/11/1983;3,2;0,8;40,4;null;null;null;84,5;4,533333;1,53;2,89;1,96;1,63
16/11/1983;1,8;11,1;15,2;null;null;null;78;2,8;1,86;3,17;1,88;1,99
17/11/1983;4,5;10,7;0;null;null;null;76,25;4,466667;2,01;3,20;2,08;2,17
18/11/1983;4;1,8;0,2;null;null;null;84,25;1,766667;1,96;3,33;2,19;2,11
19/11/1983;3,3;10,2;0;null;null;null;75;3,466667;1,87;3,42;2,24;2,02
20/11/1983;3,6;12,5;0;null;null;null;71;2,7;1,74;3,38;2,37;1,89
21/11/1983;4,8;6,7;0;null;null;null;74,25;4,466667;1,66;3,50;2,20;1,81
22/11/1983;5,7;12,4;17,2;null;null;null;62,25;3,766667;1,63;3,54;2,21;1,77
23/11/1983;5,1;12,9;0;null;null;null;45;3,6;1,58;3,43;2,45;1,74
24/11/1983;7,4;12,8;0;null;null;null;49,75;3,666667;1,55;3,43;2,41;1,7
25/11/1983;7,1;8,1;0;null;null;null;72;4,3;1,56;3,44;2,38;1,7
26/11/1983;7;1,7;0;null;null;null;69,75;4,4;1,56;3,41;2,40;1,68
27/11/1983;7;9,6;0;null;null;null;63,75;5,733333;1,51;3,34;2,37;1,64
28/11/1983;9,8;9,2;0;null;null;null;75;6,3;1,51;3,19;2,53;1,64
29/11/1983;6;10;0;null;null;null;81,75;3,766667;1,45;3,32;2,40;1,57
30/11/1983;5,5;8,5;6,8;null;null;null;70,25;2,2;1,34;3,37;2,36;1,49
1/12/1983;5,2;0,9;30,6;null;null;null;79,25;4,133333;1,37;3,49;2,10;1,51
2/12/1983;6,2;11,5;0;null;null;null;63,25;5,2;1,43;3,33;2,33;1,56
3/12/1983;8,9;9,7;0;null;null;null;72,25;6,3;1,40;3,23;2,42;1,52
4/12/1983;8,8;8,1;0;null;null;null;75,25;6,8;1,40;3,11;2,42;1,52
5/12/1983;5,8;11,8;0;null;null;null;76,75;3;1,32;3,27;2,24;1,46
6/12/1983;4,2;9,8;0;null;null;null;80;3,666667;1,23;3,34;2,22;1,38
7/12/1983;4,4;7,4;8,4;null;null;null;78,25;3,8;1,28;3,25;2,18;1,42
8/12/1983;4,1;11,1;0;null;null;null;79,75;2,9;1,26;3,20;2,27;1,38
9/12/1983;4,4;11;0;null;null;null;77,25;1,8;1,20;3,23;2,13;1,33
10/12/1983;5;11,5;0;null;null;null;76,75;2,566667;1,24;3,23;2,09;1,37
11/12/1983;5,2;12,4;0;null;null;null;72,25;6,466667;1,23;3,00;2,29;1,38
12/12/1983;6,2;6,7;0;null;null;null;80;1,733333;1,17;3,10;2,16;1,3
13/12/1983;3;8,3;0;null;null;null;86,5;2,733333;1,13;3,16;2,06;1,27
14/12/1983;3,4;10,5;0;null;null;null;72,25;4,533333;1,12;3,19;2,01;1,27
15/12/1983;3,5;12,4;0;null;null;null;67,25;3,033333;1,17;3,10;2,04;1,3
16/12/1983;5,9;10,2;0;null;null;null;72,5;5,5;1,15;3,02;2,08;1,28
17/12/1983;7,4;3,4;1,6;null;null;null;89,5;5,633333;1,25;2,94;2,06;1,35
18/12/1983;2,7;8,4;6,4;null;null;null;83,25;3,866667;1,05;3,09;1,94;1,19
19/12/1983;3,5;0,4;0;null;null;null;81,75;3,066667;1,11;2,98;2,06;1,24
20/12/1983;3,5;5,2;0;null;null;null;81,5;3,4;1,07;2,98;2,04;1,2
21/12/1983;2,5;9;34,2;null;null;null;79,75;4,233333;1,14;3,16;1,92;1,26
22/12/1983;5;2,8;0,2;null;null;null;79,25;3,1;1,16;3,10;1,72;1,29
23/12/1983;2,5;13;20,4;null;null;null;72,5;1,533333;1,08;2,97;1,85;1,22
24/12/1983;4,1;12,2;0;null;null;null;66,5;2,9;1,08;2,95;1,82;1,2
25/12/1983;7,4;12,8;0;null;null;null;77,25;3,966667;1,13;2,86;1,88;1,24
26/12/1983;6,7;12,8;0;null;null;null;74,75;6,066667;1,05;2,72;1,97;1,17
27/12/1983;7,3;12,3;0;null;null;null;76;5,1;1,05;2,76;1,94;1,17
28/12/1983;5,9;9,7;0;null;null;null;71,25;3,6;0,98;2,79;1,82;1,11
29/12/1983;6;11,5;0;null;null;null;71,25;3,4;1,02;2,81;1,70;1,11
30/12/1983;6,6;6,4;0,4;null;null;null;71,75;2,033333;0,93;2,82;1,67;1,07
31/12/1983;4,2;2,2;1;null;null;null;86,75;2,733333;0,99;2,79;1,80;1,12
1/1/1984;2,9;0,6;7,4;null;null;null;93;4,9;1,09;2,72;3,15;1,2
2/1/1984;3;1,8;1,6;null;null;null;93,5;2,4;1,03;2,68;3,22;1,13
3/1/1984;1,5;9,7;16,4;null;null;null;81,75;3,366667;0,94;2,84;3,11;1,07
4/1/1984;3,7;1,8;1;null;null;null;84;2,733333;1,03;2,82;3,01;1,15
5/1/1984;2,6;11,9;0;null;null;null;76,25;1,566667;0,97;2,76;2,92;1,11
6/1/1984;3,6;1,6;0,6;null;null;null;91,25;2,766667;1,00;2,66;3,07;1,11
7/1/1984;2,3;10,4;6;null;null;null;78,75;2,933333;0,99;2,69;3,16;1,1
8/1/1984;5,3;4,1;18,8;null;null;null;86,25;2,566667;0,97;2,80;3,16;1,09
9/1/1984;2,7;3,2;6,8;null;null;null;90,25;2,466667;0,98;2,76;3,19;1,11
10/1/1984;0,8;4,9;2,6;null;null;null;81,75;3,533333;1,00;2,89;2,99;1,13
11/1/1984;4,7;3,9;0;null;null;null;74,75;4,066667;1,05;2,75;3,15;1,16
12/1/1984;6,3;2,2;0,2;null;null;null;83,75;3,966667;0,99;2,69;3,24;1,13
13/1/1984;2,5;1,7;19,2;null;null;null;87,5;3,7;0,93;2,91;3,24;1,08
14/1/1984;1,7;0,3;0;null;null;null;86,5;1,233333;1,01;2,91;3,26;1,14
15/1/1984;1,5;0;8,2;null;null;null;93,5;3,366667;1,09;2,91;3,36;1,21
16/1/1984;0,8;6,6;69,4;null;null;null;90,25;3,1;1,20;3,00;3,25;1,33
17/1/1984;2,7;11,8;0;null;null;null;78,5;2,466667;1,19;3,00;3,24;1,32
18/1/1984;4,3;6,4;0;null;null;null;77,75;3,766667;1,32;2,96;3,36;1,44
19/1/1984;5;12,5;0;null;null;null;78;3,766667;1,28;3,12;3,33;1,42
20/1/1984;5,3;10,8;2;null;null;null;68,25;4,566667;1,37;3,13;3,22;1,48
21/1/1984;4,9;6,1;0;null;null;null;71,5;4,666667;1,32;3,07;3,26;1,45
22/1/1984;7,1;12,4;2;null;null;null;69,5;5,3;1,27;2,97;3,33;1,42
23/1/1984;7,8;8,7;5,6;null;null;null;82,25;4,7;1,25;2,94;3,26;1,36
24/1/1984;4,6;12,3;2;null;null;null;75,5;5,633333;1,24;2,87;3,31;1,37
25/1/1984;6,8;12,7;0;null;null;null;79,75;6;1,22;2,82;3,33;1,33
26/1/1984;7,7;11;0;null;null;null;83,25;5,666667;1,20;2,78;3,35;1,32
27/1/1984;4,7;8,5;4,6;null;null;null;79,75;2,366667;1,06;2,88;3,27;1,19
28/1/1984;2,9;12,4;9,6;null;null;null;70,5;2,733333;1,04;2,93;3,19;1,17
29/1/1984;5,1;11,8;0;null;null;null;78;3,966667;1,09;2,93;3,19;1,21
30/1/1984;5,8;7,4;1,8;null;null;null;88;4,566667;1,07;2,92;3,23;1,2
31/1/1984;2,7;3,4;2,6;null;null;null;86,5;1,233333;1,08;2,86;3,15;1,21
1/2/1984;2;3;64,6;null;null;null;78,25;3,833333;1,19;2,82;3,22;1,3
2/2/1984;3,5;0,4;7,8;null;null;null;95,5;1,9;1,11;2,78;3,19;1,23
3/2/1984;0,2;5,8;12,5;null;null;null;88,75;2,066667;1,10;2,81;3,13;1,22
4/2/1984;2,8;9,2;0;null;null;null;77,5;3,6;1,11;2,71;3,18;1,22
5/2/1984;5,4;0,6;18;null;null;null;82,5;2,733333;1,04;2,90;3,11;1,19
6/2/1984;2,1;12,4;0,5;null;null;null;69,25;3,4;1,15;2,90;3,08;1,27
7/2/1984;6,7;12,2;0;null;null;null;65,75;2,733333;1,19;2,80;3,10;1,32
8/2/1984;6,1;7,9;0;null;null;null;75,25;4,533333;1,22;2,60;3,08;1,32
9/2/1984;5,6;9,4;0;null;null;null;80,75;2,733333;1,13;2,70;3,06;1,26
10/2/1984;3,5;7,2;0;null;null;null;82,5;4;1,12;2,65;3,00;1,24
11/2/1984;4,8;5,1;0,5;null;null;null;81,25;2,966667;1,15;2,73;3,09;1,25
12/2/1984;3,7;5,4;3,6;null;null;null;88,25;2,033333;1,09;2,71;2,99;1,21
13/2/1984;1,5;6,8;2,9;null;null;null;89;2,1;1,08;2,68;3,01;1,21
14/2/1984;2;8,8;20,8;null;null;null;85,25;2,566667;1,05;2,75;3,06;1,19
15/2/1984;2,5;6,5;4;null;null;null;null;1,866667;1,06;2,76;2,99;1,22
16/2/1984;1,3;2,1;15,2;null;null;null;87,25;3,133333;1,18;2,75;3,06;1,29
17/2/1984;3,7;9;46;null;null;null;76,25;5,233333;1,23;2,64;3,09;1,33
18/2/1984;6,5;2,6;0;null;null;null;80;5,1;1,20;2,45;3,08;1,3
19/2/1984;4,9;10,5;0;null;null;null;82,5;4,8;1,22;2,54;3,17;1,33
20/2/1984;3,7;6;0;null;null;null;82;2,933333;1,05;2,75;3,02;1,19
21/2/1984;3;8,3;0;null;null;null;89,75;2,733333;1,04;2,79;3,03;1,17
22/2/1984;1,9;3;10,7;null;null;null;93,75;2,3;1,06;2,78;3,03;1,19
23/2/1984;1,8;1,5;17;null;null;null;93,5;3,566667;1,09;2,78;3,03;1,22
24/2/1984;1,8;7;26;null;null;null;80,5;3,966667;1,11;2,76;3,25;1,23
25/2/1984;3;10,6;5,4;null;null;null;85,75;3,266667;1,12;2,88;3,06;1,25
26/2/1984;3;7,2;6;null;null;null;80;3,933333;1,06;2,90;3,21;1,22
27/2/1984;4;8,5;0;null;null;null;82,75;3,966667;1,19;2,83;3,29;1,32
28/2/1984;4;9,2;0,6;null;null;null;82,5;2,733333;1,14;2,81;3,31;1,26
29/2/1984;3;2,9;15,8;null;null;null;84,25;2,833333;1,14;2,95;3,14;1,27
1/3/1984;2,1;0;10;null;null;null;92,5;2,733333;1,22;3,10;3,33;1,34
2/3/1984;1;1,1;6,4;null;null;null;75;3,4;1,22;3,03;3,62;1,34
3/3/1984;6,6;9,5;0;null;null;null;71,5;3,6;1,21;3,01;3,75;1,35
4/3/1984;6,7;8,5;0;null;null;null;79;3,3;0,92;3,09;3,98;1,32
5/3/1984;4,3;9,6;0;null;null;null;82,5;1,633333;1,17;3,14;4,27;1,34
6/3/1984;2,8;9;0;null;null;null;76;3,766667;1,21;3,15;4,28;1,35
7/3/1984;4,5;10,8;0;null;null;null;80,75;2,133333;1,22;3,17;4,25;1,35
8/3/1984;4,4;9,6;0;null;null;null;83,5;3,6;1,23;3,17;3,90;1,37
9/3/1984;3,8;8,4;0;null;null;null;79,5;3,066667;1,17;3,29;3,72;1,32
10/3/1984;5,8;8,4;3;null;null;null;80;4,7;1,22;3,43;3,28;1,37
11/3/1984;4,9;8,6;1,4;null;null;null;77,75;3,433333;1,20;3,27;3,50;1,36
12/3/1984;3,2;6,5;0;null;null;null;78;2,1;1,25;3,22;3,52;1,38
13/3/1984;4;8,2;3,2;null;null;null;62;null;1,29;3,06;3,66;1,42
14/3/1984;8,9;7,2;0;null;null;null;77,25;null;1,32;2,90;3,76;1,44
15/3/1984;4,8;7;0;null;null;null;79,75;null;1,17;3,11;3,51;1,34
16/3/1984;3;8;1,4;null;null;null;80,75;null;1,21;3,15;3,48;1,37
17/3/1984;3;3,6;0;null;null;null;86,25;null;1,19;3,17;3,43;1,33
18/3/1984;2,9;10,4;0;null;null;null;79,25;null;1,19;3,15;3,42;1,32
19/3/1984;4;7,6;0;null;null;null;78,25;null;1,14;3,11;3,39;1,34
20/3/1984;4;1,5;0,2;null;null;null;88,25;null;1,18;3,05;3,41;1,33
21/3/1984;4,1;8,3;1;null;null;null;72,25;null;1,14;3,01;3,42;1,31
22/3/1984;6;7,4;0;null;null;null;72;null;1,13;2,95;3,44;1,32
23/3/1984;6,5;9,5;0;null;null;null;78;null;1,17;2,88;3,49;1,3
24/3/1984;4,7;0,4;6,8;null;null;null;88,25;null;1,07;2,93;3,42;1,2
25/3/1984;1,3;4,2;2,2;null;null;null;79,5;null;1,11;3,04;3,28;1,23
26/3/1984;3,3;10,5;0;null;null;null;74;null;1,14;3,04;3,22;1,26
27/3/1984;4,5;9,8;0;null;null;null;75,25;null;1,19;2,94;3,28;1,31
28/3/1984;5;3,6;0;null;null;null;91,5;null;1,20;2,92;3,23;1,32
29/3/1984;2;3,5;28,4;null;null;null;68,75;null;1,26;3,09;3,04;1,37
30/3/1984;4,8;10;1,2;null;null;null;65,75;null;1,23;2,91;3,20;1,33
31/3/1984;6,8;8,1;0;null;null;null;66,5;null;1,19;2,85;3,24;1,3
1/4/1984;9;0;1,8;null;null;null;92,5;null;1,20;2,86;3,30;1,3
2/4/1984;1,4;8;19,2;null;null;null;76,75;null;1,05;2,84;3,30;1,19
3/4/1984;3,7;5,4;0,2;null;null;null;59,75;null;1,03;2,94;3,26;1,15
4/4/1984;4,9;5,8;0;null;null;null;68,25;null;1,01;2,93;3,21;1,16
5/4/1984;5,6;10,1;0;null;null;null;60;null;1,06;2,89;3,12;1,19
6/4/1984;4,8;10,4;0;null;null;null;67,75;null;1,00;2,88;3,06;1,15
7/4/1984;4,4;10,2;0;null;null;null;76,25;null;1,14;2,76;3,11;1,25
8/4/1984;3,6;10,6;0;null;null;null;81,5;null;1,05;2,73;3,13;1,17
9/4/1984;3,6;9,4;0;null;null;null;84,25;null;1,08;2,69;3,19;1,2
10/4/1984;4,8;7,7;0;null;null;null;81;null;1,07;2,64;3,16;1,18
11/4/1984;4;9,7;0;null;null;null;78,75;null;1,04;2,60;3,20;1,15
12/4/1984;4,9;8,5;0;null;null;null;81;null;1,00;2,54;3,18;1,1
13/4/1984;5,7;7;0;null;null;null;84,75;null;0,99;2,62;3,13;1,11
14/4/1984;1,2;7,1;0;null;null;null;84,5;null;0,93;2,63;3,04;1,04
15/4/1984;2,4;8,6;0;null;null;null;69,5;null;0,96;2,68;3,01;1,06
16/4/1984;4;0;0;null;null;null;95;null;1,03;2,62;2,91;1,13
17/4/1984;1;0;48,4;null;null;null;90,25;null;1,14;2,82;2,81;1,24
18/4/1984;2,2;1,2;0,4;null;null;null;67,25;null;1,16;2,64;3,00;1,25
19/4/1984;6,6;0,2;0,6;null;null;null;88;null;1,18;2,48;3,08;1,27
20/4/1984;1,6;0,2;47,8;null;null;null;94,5;null;1,08;2,62;2,94;1,19
21/4/1984;0,6;0;9,9;null;null;null;95,25;null;1,10;2,54;3,12;1,22
22/4/1984;1;0;18,6;null;null;null;97;null;1,14;2,66;3,20;1,26
23/4/1984;1;10;7,6;null;null;null;66,25;null;1,16;2,88;3,08;1,29
24/4/1984;5;9;0;null;null;null;66,25;null;1,28;3,16;2,84;1,43
25/4/1984;5;10,5;0;null;null;null;67,75;null;1,41;2,98;3,09;1,55
26/4/1984;2,9;10,3;0;null;null;null;66,25;null;1,40;2,98;3,17;1,53
27/4/1984;3,9;6,5;0;null;null;null;80;null;1,39;2,98;3,06;1,53
28/4/1984;2,2;9,6;0;null;null;null;89,25;null;1,41;2,86;3,18;1,52
29/4/1984;2,3;5,8;0;null;null;null;88,5;null;1,33;2,96;3,07;1,47
30/4/1984;2;9,5;0;null;null;null;85,25;null;1,33;2,92;3,19;1,45
